DATAFLOW,LAST UPDATE,freq,unit,inet_tec,terrtypo,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Slovenia,2023,95.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Slovakia,2013,70.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Slovakia,2014,70.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Slovakia,2015,71.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Slovakia,2016,72.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Slovakia,2017,74.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Slovakia,2018,77,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Slovakia,2019,77,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Slovakia,2020,77,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Slovakia,2021,71.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Slovakia,2022,66.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,Slovakia,2023,55.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,United Kingdom,2013,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,United Kingdom,2014,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,United Kingdom,2015,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,United Kingdom,2016,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,United Kingdom,2017,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,United Kingdom,2018,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,United Kingdom,2019,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,United Kingdom,2020,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,United Kingdom,2021,99.7,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,United Kingdom,2022,99.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Digital subscriber line (DSL),Total,United Kingdom,2023,99.7,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Austria,2013,97.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Austria,2014,98,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Austria,2015,98,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Austria,2016,99.1,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Austria,2017,99.1,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Austria,2018,99.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Belgium,2013,98.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Belgium,2014,97.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Belgium,2015,97.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Belgium,2016,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Belgium,2017,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Belgium,2018,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Bulgaria,2013,99.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Bulgaria,2014,99.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Bulgaria,2015,99.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Bulgaria,2016,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Bulgaria,2017,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Bulgaria,2018,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Switzerland,2013,98.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Switzerland,2014,99,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Switzerland,2015,99.4,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Switzerland,2016,99.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Switzerland,2017,99.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Switzerland,2018,99.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Cyprus,2013,99,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Cyprus,2014,99,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Cyprus,2015,99,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Cyprus,2016,99,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Cyprus,2017,99.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Cyprus,2018,99.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Czechia,2013,94.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Czechia,2014,97,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Czechia,2015,97,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Czechia,2016,97,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Czechia,2017,97,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Czechia,2018,97,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Germany,2013,92.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Germany,2014,90.7,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Germany,2015,91.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Germany,2016,92.1,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Germany,2017,91.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Germany,2018,91.3,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Denmark,2013,99.1,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Denmark,2014,99,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Denmark,2015,99,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Denmark,2016,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Denmark,2017,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Denmark,2018,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Estonia,2013,95.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Estonia,2014,99,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Estonia,2015,98.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Estonia,2016,98.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Estonia,2017,97.7,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Estonia,2018,98.1,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Greece,2013,99.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Greece,2014,99.3,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Greece,2015,99.3,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Greece,2016,98.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Greece,2017,98.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Greece,2018,99.1,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Spain,2013,99.1,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Spain,2014,99.7,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Spain,2015,99.7,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Spain,2016,99.7,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Spain,2017,99.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Spain,2018,99.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,European Union - 27 countries (from 2020),2013,96.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,European Union - 27 countries (from 2020),2014,97,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,European Union - 27 countries (from 2020),2015,97.4,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,European Union - 27 countries (from 2020),2016,97.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,European Union - 27 countries (from 2020),2017,97.7,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,European Union - 27 countries (from 2020),2018,97.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Finland,2013,99.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Finland,2014,99.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Finland,2015,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Finland,2016,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Finland,2017,99.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Finland,2018,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,France,2013,99.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,France,2014,99.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,France,2015,99.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,France,2016,99.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,France,2017,99.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,France,2018,99.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Croatia,2013,93.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Croatia,2014,97.7,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Croatia,2015,98,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Croatia,2016,99.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Croatia,2017,99.4,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Croatia,2018,99.3,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Hungary,2013,97,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Hungary,2014,98.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Hungary,2015,98.3,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Hungary,2016,98.3,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Hungary,2017,98.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Hungary,2018,98.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Ireland,2013,94.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Ireland,2014,94.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Ireland,2015,94.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Ireland,2016,99.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Ireland,2017,99.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Ireland,2018,98.1,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Iceland,2013,91.7,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Iceland,2014,91.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Iceland,2015,92.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Iceland,2016,93.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Iceland,2017,94,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Iceland,2018,93.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Italy,2013,97,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Italy,2014,97.7,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Italy,2015,98.3,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Italy,2016,99.4,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Italy,2017,99.4,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Italy,2018,99.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Lithuania,2013,95.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Lithuania,2014,98.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Lithuania,2015,98.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Lithuania,2016,99.4,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Lithuania,2017,99.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Lithuania,2018,99.7,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Luxembourg,2013,99.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Luxembourg,2014,99.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Luxembourg,2015,99.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Luxembourg,2016,98.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Luxembourg,2017,98.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Luxembourg,2018,98.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Latvia,2013,99,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Latvia,2014,99.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Latvia,2015,99.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Latvia,2016,92.3,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Latvia,2017,92.3,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Latvia,2018,92.3,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Malta,2013,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Malta,2014,99,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Malta,2015,99,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Malta,2016,99.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Malta,2017,99.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Malta,2018,99.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Netherlands,2013,99,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Netherlands,2014,99.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Netherlands,2015,99.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Netherlands,2016,99.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Netherlands,2017,99.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Netherlands,2018,99.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Norway,2013,96.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Norway,2014,98.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Norway,2015,99,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Norway,2016,99.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Norway,2017,99.7,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Norway,2018,99.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Poland,2013,98.3,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Poland,2014,99.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Poland,2015,99.3,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Poland,2016,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Poland,2017,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Poland,2018,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Portugal,2013,95.3,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Portugal,2014,96.7,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Portugal,2015,97.1,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Portugal,2016,98.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Portugal,2017,98.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Portugal,2018,99.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Romania,2013,99.7,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Romania,2014,99.7,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Romania,2015,99.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Romania,2016,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Romania,2017,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Romania,2018,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Sweden,2013,99.7,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Sweden,2014,99.1,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Sweden,2015,99.1,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Sweden,2016,99.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,High speed packet access (HSPA),Total,Sweden,2017,99.9,,
