DATAFLOW,LAST UPDATE,freq,size_emp,nace_r2,indic_is,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2012,13.65,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2013,13.78,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2014,14.59,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2015,16.87,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2016,18.40,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2017,18.18,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2018,16.98,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2019,16.96,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2020,17.61,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2021,18.72,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2022,19.70,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2023,19.63,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2024,20.97,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Estonia,2010,10.28,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Estonia,2011,11.09,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Estonia,2012,11.23,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Estonia,2013,10.44,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Estonia,2014,12.34,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Estonia,2015,12.52,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Estonia,2016,15.71,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Estonia,2017,15.81,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Estonia,2018,16.13,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Estonia,2019,17.72,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Estonia,2020,16.89,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Estonia,2021,18.66,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Estonia,2022,19.19,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Estonia,2023,18.02,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Estonia,2024,20.53,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Greece,2010,8.50,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Greece,2011,5.87,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Greece,2012,7.33,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Greece,2013,7.94,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Greece,2014,9.19,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Greece,2015,6.27,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Greece,2016,10.23,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Greece,2017,10.84,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Greece,2018,10.84,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Greece,2019,9.47,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Greece,2020,,u,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Greece,2021,19.26,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Greece,2022,17.00,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Greece,2023,18.37,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Greece,2024,22.07,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Spain,2010,11.83,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Spain,2011,11.05,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Spain,2012,13.03,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Spain,2013,12.51,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Spain,2014,16.65,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Spain,2015,16.53,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Spain,2016,19.12,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Spain,2017,20.03,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Spain,2018,18.71,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Spain,2019,19.09,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Spain,2020,24.73,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Spain,2021,25.82,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Spain,2022,29.50,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Spain,2023,30.17,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Spain,2024,29.14,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,European Union - 27 countries (from 2020),2010,13.20,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,European Union - 27 countries (from 2020),2011,12.76,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,European Union - 27 countries (from 2020),2012,13.54,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,European Union - 27 countries (from 2020),2013,13.79,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,European Union - 27 countries (from 2020),2014,14.52,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,European Union - 27 countries (from 2020),2015,16.20,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,European Union - 27 countries (from 2020),2016,17.59,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,European Union - 27 countries (from 2020),2017,17.46,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,European Union - 27 countries (from 2020),2018,16.76,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,European Union - 27 countries (from 2020),2019,17.19,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,European Union - 27 countries (from 2020),2020,18.10,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,European Union - 27 countries (from 2020),2021,18.93,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,European Union - 27 countries (from 2020),2022,19.75,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,European Union - 27 countries (from 2020),2023,19.71,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,European Union - 27 countries (from 2020),2024,20.75,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Finland,2010,15.85,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Finland,2011,17.06,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Finland,2012,16.83,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Finland,2013,15.82,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Finland,2014,15.19,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Finland,2015,15.60,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Finland,2016,18.23,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Finland,2017,20.58,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Finland,2018,20.62,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Finland,2019,23.20,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Finland,2020,19.12,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Finland,2021,23.54,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Finland,2022,27.71,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Finland,2023,24.51,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Finland,2024,29.26,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,France,2010,12.33,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,France,2011,10.66,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,France,2012,11.35,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,France,2013,11.45,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,France,2014,11.76,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,France,2015,16.50,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,France,2016,16.62,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,France,2017,16.50,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,France,2018,16.19,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,France,2019,16.03,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,France,2020,13.66,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,France,2021,12.09,,
